,Date,Cases,Deaths,Countries,Population,Continent,Cumulative Data
3216,2020-08-29,357,1,Bahrain,1641164.0,Asia,308.37868732
3217,2020-08-28,363,2,Bahrain,1641164.0,Asia,306.48978408
3218,2020-08-27,317,0,Bahrain,1641164.0,Asia,312.52208798
3219,2020-08-26,746,2,Bahrain,1641164.0,Asia,321.23541584
3220,2020-08-25,292,0,Bahrain,1641164.0,Asia,300.5793449
3221,2020-08-24,0,1,Bahrain,1641164.0,Asia,306.30698699
3222,2020-08-23,735,4,Bahrain,1641164.0,Asia,329.58314952
3223,2020-08-22,353,0,Bahrain,1641164.0,Asia,304.41808375
3224,2020-08-21,765,4,Bahrain,1641164.0,Asia,308.37868732
3225,2020-08-20,0,0,Bahrain,1641164.0,Asia,284.61506589
3226,2020-08-19,0,2,Bahrain,1641164.0,Asia,307.89122842
3227,2020-08-18,755,3,Bahrain,1641164.0,Asia,325.98814012
3228,2020-08-17,0,0,Bahrain,1641164.0,Asia,298.20298276
3229,2020-08-16,378,2,Bahrain,1641164.0,Asia,319.28558023
3230,2020-08-15,326,1,Bahrain,1641164.0,Asia,308.92707859
3231,2020-08-14,462,1,Bahrain,1641164.0,Asia,302.89477468
3232,2020-08-13,460,1,Bahrain,1641164.0,Asia,301.79799216
3233,2020-08-12,407,2,Bahrain,1641164.0,Asia,297.53272677
3234,2020-08-11,386,1,Bahrain,1641164.0,Asia,299.48256238
3235,2020-08-10,382,1,Bahrain,1641164.0,Asia,297.34992968
3236,2020-08-09,322,2,Bahrain,1641164.0,Asia,297.47179441
3237,2020-08-08,418,3,Bahrain,1641164.0,Asia,295.46102644
3238,2020-08-07,375,2,Bahrain,1641164.0,Asia,298.1420504
3239,2020-08-06,382,3,Bahrain,1641164.0,Asia,297.1671326
3240,2020-08-05,297,1,Bahrain,1641164.0,Asia,293.45025848
3241,2020-08-04,299,3,Bahrain,1641164.0,Asia,298.50764457
3242,2020-08-03,346,0,Bahrain,1641164.0,Asia,311.60810254
3243,2020-08-02,208,0,Bahrain,1641164.0,Asia,315.99523265
3244,2020-08-01,227,1,Bahrain,1641164.0,Asia,335.67638578
3245,2020-07-31,444,2,Bahrain,1641164.0,Asia,345.54742853
3246,2020-07-30,390,3,Bahrain,1641164.0,Asia,350.42201754
3247,2020-07-29,439,0,Bahrain,1641164.0,Asia,356.02779491
3248,2020-07-28,351,1,Bahrain,1641164.0,Asia,365.95977002
3249,2020-07-27,384,3,Bahrain,1641164.0,Asia,377.17132474
3250,2020-07-26,289,1,Bahrain,1641164.0,Asia,382.47244029
3251,2020-07-25,462,2,Bahrain,1641164.0,Asia,391.12483579
3252,2020-07-24,359,4,Bahrain,1641164.0,Asia,394.11052156
3253,2020-07-23,321,1,Bahrain,1641164.0,Asia,408.61242387
3254,2020-07-22,380,1,Bahrain,1641164.0,Asia,426.22187667
3255,2020-07-21,514,2,Bahrain,1641164.0,Asia,433.53376018
3256,2020-07-20,418,2,Bahrain,1641164.0,Asia,429.87781843
3257,2020-07-19,531,0,Bahrain,1641164.0,Asia,435.48359579
3258,2020-07-18,389,3,Bahrain,1641164.0,Asia,430.36527733
3259,2020-07-17,524,4,Bahrain,1641164.0,Asia,441.57683205
3260,2020-07-16,482,6,Bahrain,1641164.0,Asia,435.42266343
3261,2020-07-15,602,2,Bahrain,1641164.0,Asia,446.02489453
3262,2020-07-14,535,0,Bahrain,1641164.0,Asia,440.96750843
3263,2020-07-13,471,5,Bahrain,1641164.0,Asia,440.90657606
3264,2020-07-12,431,0,Bahrain,1641164.0,Asia,438.8958081
3265,2020-07-11,511,1,Bahrain,1641164.0,Asia,440.78471134
3266,2020-07-10,597,3,Bahrain,1641164.0,Asia,453.76330458
3267,2020-07-09,610,2,Bahrain,1641164.0,Asia,448.52312139
3268,2020-07-08,500,0,Bahrain,1641164.0,Asia,442.30802041
3269,2020-07-07,454,1,Bahrain,1641164.0,Asia,451.75253661
3270,2020-07-06,510,0,Bahrain,1641164.0,Asia,463.26875315
3271,2020-07-05,447,2,Bahrain,1641164.0,Asia,458.57696123
3272,2020-07-04,573,1,Bahrain,1641164.0,Asia,456.62712563
3273,2020-07-03,423,2,Bahrain,1641164.0,Asia,451.32601008
3274,2020-07-02,656,5,Bahrain,1641164.0,Asia,454.12889876
3275,2020-07-01,519,3,Bahrain,1641164.0,Asia,439.01767282
3276,2020-06-30,534,1,Bahrain,1641164.0,Asia,440.29725244
3277,2020-06-29,438,5,Bahrain,1641164.0,Asia,436.33664887
3278,2020-06-28,462,0,Bahrain,1641164.0,Asia,428.96383299
3279,2020-06-27,724,7,Bahrain,1641164.0,Asia,432.13231584
3280,2020-06-26,511,2,Bahrain,1641164.0,Asia,451.75253661
3281,2020-06-25,508,2,Bahrain,1641164.0,Asia,420.61609931
3282,2020-06-24,655,2,Bahrain,1641164.0,Asia,418.11787244
3283,2020-06-23,643,2,Bahrain,1641164.0,Asia,425.91721485
3284,2020-06-22,433,3,Bahrain,1641164.0,Asia,426.58747084
3285,2020-06-21,415,3,Bahrain,1641164.0,Asia,423.35805562
3286,2020-06-20,486,2,Bahrain,1641164.0,Asia,431.46205986
3287,2020-06-19,469,6,Bahrain,1641164.0,Asia,434.69147508
3288,2020-06-18,408,2,Bahrain,1641164.0,Asia,435.42266343
3289,2020-06-17,540,1,Bahrain,1641164.0,Asia,441.27217024
3290,2020-06-16,469,3,Bahrain,1641164.0,Asia,439.26140227
3291,2020-06-15,317,4,Bahrain,1641164.0,Asia,435.42266343
3292,2020-06-14,514,3,Bahrain,1641164.0,Asia,452.97118387
3293,2020-06-13,1046,2,Bahrain,1641164.0,Asia,442.61268222
3294,2020-06-12,0,2,Bahrain,1641164.0,Asia,403.06757886
3295,2020-06-11,467,3,Bahrain,1641164.0,Asia,428.59823881
3296,2020-06-10,783,2,Bahrain,1641164.0,Asia,416.41176628
3297,2020-06-09,654,1,Bahrain,1641164.0,Asia,380.58353705
3298,2020-06-08,380,2,Bahrain,1641164.0,Asia,342.74453985
3299,2020-06-07,548,1,Bahrain,1641164.0,Asia,340.06351589
3300,2020-06-06,539,2,Bahrain,1641164.0,Asia,330.31433787
3301,2020-06-05,481,1,Bahrain,1641164.0,Asia,312.09556144
3302,2020-06-04,504,1,Bahrain,1641164.0,Asia,300.21375073
3303,2020-06-03,507,0,Bahrain,1641164.0,Asia,291.19576106
3304,2020-06-02,406,0,Bahrain,1641164.0,Asia,281.5075154
3305,2020-06-01,605,2,Bahrain,1641164.0,Asia,270.66155485
3306,2020-05-31,344,2,Bahrain,1641164.0,Asia,246.53233924
3307,2020-05-30,397,0,Bahrain,1641164.0,Asia,235.56451397
3308,2020-05-29,419,0,Bahrain,1641164.0,Asia,234.83332562
3309,2020-05-28,267,1,Bahrain,1641164.0,Asia,232.5788282
3310,2020-05-27,195,0,Bahrain,1641164.0,Asia,233.67561073
3311,2020-05-26,33,0,Bahrain,1641164.0,Asia,239.76884699
3312,2020-05-25,336,1,Bahrain,1641164.0,Asia,255.733126
3313,2020-05-24,388,1,Bahrain,1641164.0,Asia,245.43555671
3314,2020-05-23,240,0,Bahrain,1641164.0,Asia,241.90147968
3315,2020-05-22,286,0,Bahrain,1641164.0,Asia,242.20614149
3316,2020-05-21,356,0,Bahrain,1641164.0,Asia,240.92656188
3317,2020-05-20,348,0,Bahrain,1641164.0,Asia,232.27416638
3318,2020-05-19,228,0,Bahrain,1641164.0,Asia,222.464056
3319,2020-05-18,209,0,Bahrain,1641164.0,Asia,217.71133171
3320,2020-05-17,164,0,Bahrain,1641164.0,Asia,211.00877182
3321,2020-05-16,385,2,Bahrain,1641164.0,Asia,207.96215369
3322,2020-05-15,382,0,Bahrain,1641164.0,Asia,192.42440122
3323,2020-05-14,285,1,Bahrain,1641164.0,Asia,176.39918984
3324,2020-05-13,295,1,Bahrain,1641164.0,Asia,165.73602638
3325,2020-05-12,295,0,Bahrain,1641164.0,Asia,153.12302731
3326,2020-05-11,167,0,Bahrain,1641164.0,Asia,139.7788399
3327,2020-05-10,330,0,Bahrain,1641164.0,Asia,133.13721237
3328,2020-05-09,245,0,Bahrain,1641164.0,Asia,117.35573044
3329,2020-05-08,265,0,Bahrain,1641164.0,Asia,120.76794275
3330,2020-05-07,214,0,Bahrain,1641164.0,Asia,117.41666281
3331,2020-05-06,187,0,Bahrain,1641164.0,Asia,106.44883753
3332,2020-05-05,150,0,Bahrain,1641164.0,Asia,99.07602165
3333,2020-05-04,99,0,Bahrain,1641164.0,Asia,92.00786759
3334,2020-05-03,114,0,Bahrain,1641164.0,Asia,92.06879995
3335,2020-05-02,130,0,Bahrain,1641164.0,Asia,86.88954912
3336,2020-05-01,119,0,Bahrain,1641164.0,Asia,81.64936594
3337,2020-04-30,110,0,Bahrain,1641164.0,Asia,76.04358857
3338,2020-04-29,88,0,Bahrain,1641164.0,Asia,78.17622127
3339,2020-04-28,76,0,Bahrain,1641164.0,Asia,82.98987792
3340,2020-04-27,58,0,Bahrain,1641164.0,Asia,92.06879995
3341,2020-04-26,71,0,Bahrain,1641164.0,Asia,94.38422973
3342,2020-04-25,301,0,Bahrain,1641164.0,Asia,92.61719121
3343,2020-04-24,210,1,Bahrain,1641164.0,Asia,81.04004231
3344,2020-04-23,34,0,Bahrain,1641164.0,Asia,72.14391737
3345,2020-04-22,66,0,Bahrain,1641164.0,Asia,70.80340539
3346,2020-04-21,34,0,Bahrain,1641164.0,Asia,70.1331494
3347,2020-04-20,100,0,Bahrain,1641164.0,Asia,71.47366138
3348,2020-04-19,29,0,Bahrain,1641164.0,Asia,66.11161346
3349,2020-04-18,44,0,Bahrain,1641164.0,Asia,67.08653127
3350,2020-04-17,27,0,Bahrain,1641164.0,Asia,64.40550731
3351,2020-04-16,145,0,Bahrain,1641164.0,Asia,67.26932835
3352,2020-04-15,167,0,Bahrain,1641164.0,Asia,58.5560005
3353,2020-04-14,225,1,Bahrain,1641164.0,Asia,51.54877879
3354,2020-04-13,96,0,Bahrain,1641164.0,Asia,38.75298264
3355,2020-04-12,42,0,Bahrain,1641164.0,Asia,34.54864962
3356,2020-04-11,111,1,Bahrain,1641164.0,Asia,32.41601692
3357,2020-04-10,64,0,Bahrain,1641164.0,Asia,26.13998357
3358,2020-04-09,12,0,Bahrain,1641164.0,Asia,24.61667451
3359,2020-04-08,55,1,Bahrain,1641164.0,Asia,25.65252467
3360,2020-04-07,56,0,Bahrain,1641164.0,Asia,25.40879522
3361,2020-04-06,12,0,Bahrain,1641164.0,Asia,22.30124473
3362,2020-04-05,45,0,Bahrain,1641164.0,Asia,23.27616253
3363,2020-04-04,0,0,Bahrain,1641164.0,Asia,21.81378583
3364,2020-04-03,74,0,Bahrain,1641164.0,Asia,22.78870363
3365,2020-04-02,2,0,Bahrain,1641164.0,Asia,19.07182951
3366,2020-04-01,52,0,Bahrain,1641164.0,Asia,20.10767967
3367,2020-03-31,15,0,Bahrain,1641164.0,Asia,17.91411462
3368,2020-03-30,27,0,Bahrain,1641164.0,Asia,17.42665572
3369,2020-03-29,7,0,Bahrain,1641164.0,Asia,15.96427901
3370,2020-03-28,8,0,Bahrain,1641164.0,Asia,15.59868484
3371,2020-03-27,39,1,Bahrain,1641164.0,Asia,18.03597934
3372,2020-03-26,29,0,Bahrain,1641164.0,Asia,15.6596172
3373,2020-03-25,51,1,Bahrain,1641164.0,Asia,17.06106154
3374,2020-03-24,5,0,Bahrain,1641164.0,Asia,14.01444341
3375,2020-03-23,28,1,Bahrain,1641164.0,Asia,15.53775247
3376,2020-03-22,21,0,Bahrain,1641164.0,Asia,14.80656412
3377,2020-03-21,16,0,Bahrain,1641164.0,Asia,13.95351104
3378,2020-03-20,13,0,Bahrain,1641164.0,Asia,13.22232269
3379,2020-03-19,19,0,Bahrain,1641164.0,Asia,12.43020198
3380,2020-03-18,16,0,Bahrain,1641164.0,Asia,11.45528418
3381,2020-03-17,7,1,Bahrain,1641164.0,Asia,10.6022311
3382,2020-03-16,3,0,Bahrain,1641164.0,Asia,10.54129874
3383,2020-03-15,1,0,Bahrain,1641164.0,Asia,10.54129874
3384,2020-03-14,48,0,Bahrain,1641164.0,Asia,10.78502819
3385,2020-03-13,0,0,Bahrain,1641164.0,Asia,7.86027478
3386,2020-03-12,52,0,Bahrain,1641164.0,Asia,8.46959841
3387,2020-03-11,1,0,Bahrain,1641164.0,Asia,6.58069517
3388,2020-03-10,30,0,Bahrain,1641164.0,Asia,6.58069517
3389,2020-03-09,16,0,Bahrain,1641164.0,Asia,4.81365665
3390,2020-03-08,7,0,Bahrain,1641164.0,Asia,3.83873885
3391,2020-03-07,4,0,Bahrain,1641164.0,Asia,3.41221231
3392,2020-03-06,0,0,Bahrain,1641164.0,Asia,3.16848286
3393,2020-03-05,3,0,Bahrain,1641164.0,Asia,3.16848286
3394,2020-03-04,2,0,Bahrain,1641164.0,Asia,2.98568577
3395,2020-03-02,6,0,Bahrain,1641164.0,Asia,2.86382104
3396,2020-03-01,3,0,Bahrain,1641164.0,Asia,2.49822687
3397,2020-02-29,5,0,Bahrain,1641164.0,Asia,2.31542978
3398,2020-02-28,0,0,Bahrain,1641164.0,Asia,2.01076797
3399,2020-02-27,10,0,Bahrain,1641164.0,Asia,2.01076797
3400,2020-02-26,21,0,Bahrain,1641164.0,Asia,1.40144434
3401,2020-02-25,1,0,Bahrain,1641164.0,Asia,0.12186473
3402,2020-02-24,1,0,Bahrain,1641164.0,Asia,0.06093236
3403,2020-02-23,0,0,Bahrain,1641164.0,Asia,0.0
3404,2020-02-22,0,0,Bahrain,1641164.0,Asia,0.0
3405,2020-02-21,0,0,Bahrain,1641164.0,Asia,0.0
3406,2020-02-20,0,0,Bahrain,1641164.0,Asia,0.0
3407,2020-02-19,0,0,Bahrain,1641164.0,Asia,0.0
3408,2020-02-18,0,0,Bahrain,1641164.0,Asia,0.0
3409,2020-02-17,0,0,Bahrain,1641164.0,Asia,0.0
3410,2020-02-16,0,0,Bahrain,1641164.0,Asia,0.0
3411,2020-02-15,0,0,Bahrain,1641164.0,Asia,0.0
3412,2020-02-14,0,0,Bahrain,1641164.0,Asia,0.0
3413,2020-02-13,0,0,Bahrain,1641164.0,Asia,0.0
3414,2020-02-12,0,0,Bahrain,1641164.0,Asia,0.0
3415,2020-02-11,0,0,Bahrain,1641164.0,Asia,0.0
3416,2020-02-10,0,0,Bahrain,1641164.0,Asia,0.0
3417,2020-02-09,0,0,Bahrain,1641164.0,Asia,0.0
3418,2020-02-08,0,0,Bahrain,1641164.0,Asia,0.0
3419,2020-02-07,0,0,Bahrain,1641164.0,Asia,0.0
3420,2020-02-06,0,0,Bahrain,1641164.0,Asia,0.0
3421,2020-02-05,0,0,Bahrain,1641164.0,Asia,0.0
3422,2020-02-04,0,0,Bahrain,1641164.0,Asia,0.0
3423,2020-02-03,0,0,Bahrain,1641164.0,Asia,0.0
3424,2020-02-02,0,0,Bahrain,1641164.0,Asia,0.0
3425,2020-02-01,0,0,Bahrain,1641164.0,Asia,0.0
3426,2020-01-31,0,0,Bahrain,1641164.0,Asia,0.0
3427,2020-01-30,0,0,Bahrain,1641164.0,Asia,0.0
3428,2020-01-29,0,0,Bahrain,1641164.0,Asia,0.0
3429,2020-01-28,0,0,Bahrain,1641164.0,Asia,0.0
3430,2020-01-27,0,0,Bahrain,1641164.0,Asia,0.0
3431,2020-01-26,0,0,Bahrain,1641164.0,Asia,0.0
3432,2020-01-25,0,0,Bahrain,1641164.0,Asia,0.0
3433,2020-01-24,0,0,Bahrain,1641164.0,Asia,0.0
3434,2020-01-23,0,0,Bahrain,1641164.0,Asia,0.0
3435,2020-01-22,0,0,Bahrain,1641164.0,Asia,0.0
3436,2020-01-21,0,0,Bahrain,1641164.0,Asia,0.0
3437,2020-01-20,0,0,Bahrain,1641164.0,Asia,0.0
3438,2020-01-19,0,0,Bahrain,1641164.0,Asia,0.0
3439,2020-01-18,0,0,Bahrain,1641164.0,Asia,0.0
3440,2020-01-17,0,0,Bahrain,1641164.0,Asia,0.0
3441,2020-01-16,0,0,Bahrain,1641164.0,Asia,0.0
3442,2020-01-15,0,0,Bahrain,1641164.0,Asia,0.0
3443,2020-01-14,0,0,Bahrain,1641164.0,Asia,0.0
3444,2020-01-13,0,0,Bahrain,1641164.0,Asia,0.0
3445,2020-01-12,0,0,Bahrain,1641164.0,Asia,nan
3446,2020-01-11,0,0,Bahrain,1641164.0,Asia,nan
3447,2020-01-10,0,0,Bahrain,1641164.0,Asia,nan
3448,2020-01-09,0,0,Bahrain,1641164.0,Asia,nan
3449,2020-01-08,0,0,Bahrain,1641164.0,Asia,nan
3450,2020-01-07,0,0,Bahrain,1641164.0,Asia,nan
3451,2020-01-06,0,0,Bahrain,1641164.0,Asia,nan
3452,2020-01-05,0,0,Bahrain,1641164.0,Asia,nan
3453,2020-01-04,0,0,Bahrain,1641164.0,Asia,nan
3454,2020-01-03,0,0,Bahrain,1641164.0,Asia,nan
3455,2020-01-02,0,0,Bahrain,1641164.0,Asia,nan
3456,2020-01-01,0,0,Bahrain,1641164.0,Asia,nan
3457,2019-12-31,0,0,Bahrain,1641164.0,Asia,nan
3458,2020-09-29,1407,32,Bangladesh,163046173.0,Asia,13.0165582
3459,2020-09-28,1275,32,Bangladesh,163046173.0,Asia,13.26495409
3460,2020-09-27,1106,36,Bangladesh,163046173.0,Asia,13.38823206
3461,2020-09-26,1383,21,Bangladesh,163046173.0,Asia,13.49617694
3462,2020-09-25,1540,28,Bangladesh,163046173.0,Asia,13.74702613
3463,2020-09-24,1666,37,Bangladesh,163046173.0,Asia,13.96291589
3464,2020-09-23,1557,28,Bangladesh,163046173.0,Asia,14.06166093
3465,2020-09-22,1705,40,Bangladesh,163046173.0,Asia,14.2671242
3466,2020-09-21,1544,26,Bangladesh,163046173.0,Asia,14.57194583
3467,2020-09-20,1567,32,Bangladesh,163046173.0,Asia,14.60138534
3468,2020-09-19,1541,22,Bangladesh,163046173.0,Asia,14.83628812
3469,2020-09-18,1593,36,Bangladesh,163046173.0,Asia,15.07425752
3470,2020-09-17,1615,21,Bangladesh,163046173.0,Asia,15.42078513
3471,2020-09-16,1724,43,Bangladesh,163046173.0,Asia,16.01386866
3472,2020-09-15,1812,26,Bangladesh,163046173.0,Asia,16.1524797
3473,2020-09-14,1476,31,Bangladesh,163046173.0,Asia,16.3745027
3474,2020-09-13,1282,34,Bangladesh,163046173.0,Asia,16.63271177
3475,2020-09-12,1792,34,Bangladesh,163046173.0,Asia,17.15342316
3476,2020-09-11,1892,41,Bangladesh,163046173.0,Asia,17.41040558
3477,2020-09-10,1827,41,Bangladesh,163046173.0,Asia,17.7440534
3478,2020-09-09,1892,36,Bangladesh,163046173.0,Asia,18.16847305
3479,2020-09-08,2202,67,Bangladesh,163046173.0,Asia,18.5689731
3480,2020-09-07,1592,2,Bangladesh,163046173.0,Asia,18.74254356
3481,2020-09-06,1950,35,Bangladesh,163046173.0,Asia,18.9762197
3482,2020-09-05,1929,29,Bangladesh,163046173.0,Asia,19.16941651
3483,2020-09-04,2158,32,Bangladesh,163046173.0,Asia,19.45890506
3484,2020-09-03,2582,35,Bangladesh,163046173.0,Asia,19.89436452
3485,2020-09-02,1950,35,Bangladesh,163046173.0,Asia,19.99556285
3486,2020-09-01,2174,33,Bangladesh,163046173.0,Asia,20.76221685
3487,2020-08-31,1897,42,Bangladesh,163046173.0,Asia,21.02042591
3488,2020-08-30,2131,32,Bangladesh,163046173.0,Asia,21.09831796
3489,2020-08-29,2211,47,Bangladesh,163046173.0,Asia,21.41295276
3490,2020-08-28,2436,45,Bangladesh,163046173.0,Asia,21.75334713
3491,2020-08-27,2519,54,Bangladesh,163046173.0,Asia,21.86435863
3492,2020-08-26,2545,45,Bangladesh,163046173.0,Asia,22.15630047
3493,2020-08-25,2485,42,Bangladesh,163046173.0,Asia,22.43290923
3494,2020-08-24,1973,34,Bangladesh,163046173.0,Asia,22.69173162
3495,2020-08-23,2265,46,Bangladesh,163046173.0,Asia,23.00697975
3496,2020-08-22,2401,39,Bangladesh,163046173.0,Asia,23.21918957
3497,2020-08-21,2868,41,Bangladesh,163046173.0,Asia,23.49518501
3498,2020-08-20,2747,41,Bangladesh,163046173.0,Asia,23.56203724
3499,2020-08-19,3200,46,Bangladesh,163046173.0,Asia,23.50499818
3500,2020-08-18,2595,37,Bangladesh,163046173.0,Asia,22.71871784
3501,2020-08-17,2024,32,Bangladesh,163046173.0,Asia,21.9588104
3502,2020-08-16,2644,34,Bangladesh,163046173.0,Asia,21.26084861
3503,2020-08-15,2766,34,Bangladesh,163046173.0,Asia,20.98791978
3504,2020-08-14,2617,44,Bangladesh,163046173.0,Asia,20.99159972
3505,2020-08-13,2995,42,Bangladesh,163046173.0,Asia,21.03943893
3506,2020-08-12,2996,33,Bangladesh,163046173.0,Asia,21.04802546
3507,2020-08-11,2907,39,Bangladesh,163046173.0,Asia,21.02594582
3508,2020-08-10,2487,34,Bangladesh,163046173.0,Asia,20.94314719
3509,2020-08-09,2611,32,Bangladesh,163046173.0,Asia,20.81312267
3510,2020-08-08,2851,27,Bangladesh,163046173.0,Asia,20.75731026
3511,2020-08-07,2977,39,Bangladesh,163046173.0,Asia,20.57147333
3512,2020-08-06,2654,33,Bangladesh,163046173.0,Asia,20.49726123
3513,2020-08-05,1918,50,Bangladesh,163046173.0,Asia,20.55246031
3514,2020-08-04,1356,30,Bangladesh,163046173.0,Asia,21.25103544
3515,2020-08-03,886,22,Bangladesh,163046173.0,Asia,22.2151795
3516,2020-08-02,2199,21,Bangladesh,163046173.0,Asia,23.17993689
3517,2020-08-01,2772,28,Bangladesh,163046173.0,Asia,23.49273172
3518,2020-07-31,2695,48,Bangladesh,163046173.0,Asia,23.6534224
3519,2020-07-30,3009,35,Bangladesh,163046173.0,Asia,23.67672868
3520,2020-07-29,2960,35,Bangladesh,163046173.0,Asia,23.99811003
3521,2020-07-28,2772,37,Bangladesh,163046173.0,Asia,24.12261464
3522,2020-07-27,2275,54,Bangladesh,163046173.0,Asia,24.32317133
3523,2020-07-26,2520,38,Bangladesh,163046173.0,Asia,24.5629807
3524,2020-07-25,2548,35,Bangladesh,163046173.0,Asia,24.66479235
3525,2020-07-24,2856,50,Bangladesh,163046173.0,Asia,24.91073495
3526,2020-07-23,2744,42,Bangladesh,163046173.0,Asia,25.21984984
3527,2020-07-22,3057,41,Bangladesh,163046173.0,Asia,25.67677562
3528,2020-07-21,2928,50,Bangladesh,163046173.0,Asia,25.65837593
3529,2020-07-20,2459,37,Bangladesh,163046173.0,Asia,25.82581316
3530,2020-07-19,2709,34,Bangladesh,163046173.0,Asia,25.99693033
3531,2020-07-18,3034,51,Bangladesh,163046173.0,Asia,26.35204446
3532,2020-07-17,2733,39,Bangladesh,163046173.0,Asia,26.40111032
3533,2020-07-16,3533,33,Bangladesh,163046173.0,Asia,27.18984395
3534,2020-07-15,3163,33,Bangladesh,163046173.0,Asia,27.33826816
3535,2020-07-14,3099,39,Bangladesh,163046173.0,Asia,27.6565829
3536,2020-07-13,2666,47,Bangladesh,163046173.0,Asia,28.21777362
3537,2020-07-12,2686,30,Bangladesh,163046173.0,Asia,28.91880204
3538,2020-07-11,2949,37,Bangladesh,163046173.0,Asia,29.42050041
3539,2020-07-10,3360,41,Bangladesh,163046173.0,Asia,29.98414443
3540,2020-07-09,3489,46,Bangladesh,163046173.0,Asia,30.34355182
3541,2020-07-08,3027,55,Bangladesh,163046173.0,Asia,30.3269921
3542,2020-07-07,3201,44,Bangladesh,163046173.0,Asia,30.56312153
3543,2020-07-06,2738,55,Bangladesh,163046173.0,Asia,30.7342387
3544,2020-07-05,3288,29,Bangladesh,163046173.0,Asia,31.22060399
3545,2020-07-04,3114,42,Bangladesh,163046173.0,Asia,31.19116448
3546,2020-07-03,4019,38,Bangladesh,163046173.0,Asia,31.27028317
3547,2020-07-02,3775,41,Bangladesh,163046173.0,Asia,31.13780536
3548,2020-07-01,3682,64,Bangladesh,163046173.0,Asia,31.28070967
3549,2020-06-30,4014,45,Bangladesh,163046173.0,Asia,31.39110784
3550,2020-06-29,3809,43,Bangladesh,163046173.0,Asia,30.82991712
3551,2020-06-28,3504,34,Bangladesh,163046173.0,Asia,30.42021722
3552,2020-06-27,3868,40,Bangladesh,163046173.0,Asia,30.02278379
3553,2020-06-26,3946,39,Bangladesh,163046173.0,Asia,29.77929448
3554,2020-06-25,3462,37,Bangladesh,163046173.0,Asia,29.31378218
3555,2020-06-24,3412,43,Bangladesh,163046173.0,Asia,29.14695827
3556,2020-06-23,3480,38,Bangladesh,163046173.0,Asia,28.99914738
3557,2020-06-22,3531,39,Bangladesh,163046173.0,Asia,28.5422216
3558,2020-06-21,3240,37,Bangladesh,163046173.0,Asia,28.05892292
3559,2020-06-20,3243,45,Bangladesh,163046173.0,Asia,27.68786238
3560,2020-06-19,3803,38,Bangladesh,163046173.0,Asia,27.43333326
3561,2020-06-18,4008,43,Bangladesh,163046173.0,Asia,26.58694724
3562,2020-06-17,3862,53,Bangladesh,163046173.0,Asia,25.78165389
3563,2020-06-16,3099,38,Bangladesh,163046173.0,Asia,25.19838353
3564,2020-06-15,3141,32,Bangladesh,163046173.0,Asia,24.75801747
3565,2020-06-14,2856,44,Bangladesh,163046173.0,Asia,24.39247685
3566,2020-06-13,3471,46,Bangladesh,163046173.0,Asia,23.72272792
3567,2020-06-12,3187,37,Bangladesh,163046173.0,Asia,23.14129753
3568,2020-06-11,3190,37,Bangladesh,163046173.0,Asia,22.43106927
3569,2020-06-10,3171,45,Bangladesh,163046173.0,Asia,21.41969931
3570,2020-06-09,2735,42,Bangladesh,163046173.0,Asia,20.18998631
3571,2020-06-08,2743,42,Bangladesh,163046173.0,Asia,19.72386068
3572,2020-06-07,2635,35,Bangladesh,163046173.0,Asia,18.98112629
3573,2020-06-06,2828,30,Bangladesh,163046173.0,Asia,18.51377401
3574,2020-06-05,2423,35,Bangladesh,163046173.0,Asia,17.8182655
3575,2020-06-04,2695,37,Bangladesh,163046173.0,Asia,17.41960543
3576,2020-06-03,2911,37,Bangladesh,163046173.0,Asia,16.75844302
3577,2020-06-02,2381,22,Bangladesh,163046173.0,Asia,15.74032651
3578,2020-06-01,2545,40,Bangladesh,163046173.0,Asia,15.26254774
3579,2020-05-31,1764,28,Bangladesh,163046173.0,Asia,14.48240064
3580,2020-05-30,2523,23,Bangladesh,163046173.0,Asia,13.97088909
3581,2020-05-29,2029,15,Bangladesh,163046173.0,Asia,13.16068915
3582,2020-05-28,1541,22,Bangladesh,163046173.0,Asia,12.55472583
3583,2020-05-27,1166,21,Bangladesh,163046173.0,Asia,12.32227634
3584,2020-05-26,1975,21,Bangladesh,163046173.0,Asia,12.20145167
3585,2020-05-25,1532,28,Bangladesh,163046173.0,Asia,11.62431454
3586,2020-05-24,1873,20,Bangladesh,163046173.0,Asia,11.22872108
3587,2020-05-23,1694,24,Bangladesh,163046173.0,Asia,10.47004029
3588,2020-05-22,1773,22,Bangladesh,163046173.0,Asia,9.86591694
3589,2020-05-21,1617,16,Bangladesh,163046173.0,Asia,9.21150109
3590,2020-05-20,1251,21,Bangladesh,163046173.0,Asia,8.7042828
3591,2020-05-19,1602,21,Bangladesh,163046173.0,Asia,8.41908752
3592,2020-05-18,1273,14,Bangladesh,163046173.0,Asia,7.85851012
3593,2020-05-17,930,16,Bangladesh,163046173.0,Asia,7.48560961
3594,2020-05-16,1202,15,Bangladesh,163046173.0,Asia,7.25377344
3595,2020-05-15,1041,14,Bangladesh,163046173.0,Asia,6.86676651
3596,2020-05-14,1162,19,Bangladesh,163046173.0,Asia,6.57421134
3597,2020-05-13,969,11,Bangladesh,163046173.0,Asia,6.25466996
3598,2020-05-12,1034,11,Bangladesh,163046173.0,Asia,5.99707422
